datetime,intraday_ret_ic,intraday_ret_rank_ic
2024-05-29,-0.06794965267181396,-0.09530556945742105
2024-05-30,0.025461282581090927,0.06106713641089304
2024-05-31,0.026563022285699844,0.010354757226435134
2024-06-03,-0.012299506925046444,-0.05041227059456991
2024-06-04,-0.12758268415927887,-0.10998379960555463
2024-06-05,-0.1174561008810997,-0.11082506730437133
2024-06-06,0.05480272322893143,0.14268737640715343
2024-06-07,-0.2942219078540802,-0.3769559276160102
2024-06-11,-0.1205020546913147,-0.18261184263532265
2024-06-12,-0.04078790172934532,-0.012418517321860735
2024-06-13,-0.06531420350074768,-0.10180256898495657
2024-06-14,-0.026406794786453247,-0.09898321853358814
2024-06-17,-0.05074203386902809,-0.04290782041048981
2024-06-18,0.0572860985994339,0.05235663003408319
2024-06-19,0.4119827449321747,0.4390097449731389
2024-06-20,-0.007132327184081078,-0.03710500512331277
2024-06-21,-0.17878228425979614,-0.18929284655358358
2024-06-24,0.22623571753501892,0.2456614671581705
2024-06-25,-0.385776162147522,-0.46150599943788195
2024-06-26,-0.21117188036441803,-0.2874843163952719
2024-06-27,0.24519337713718414,0.26237061706147513
2024-06-28,0.23560486733913422,0.23880272629255023
2024-07-01,0.03775900602340698,0.06347973147219688
2024-07-02,0.07571612298488617,0.12333063253744388
2024-07-03,-0.21409136056900024,-0.1643488211809858
2024-07-04,-0.27803468704223633,-0.31792881988271937
2024-07-05,-0.24187669157981873,-0.29822853533551735
2024-07-08,0.011762489564716816,0.050038506116070844
2024-07-09,0.17783673107624054,0.08646736176608408
2024-07-10,0.17455056309700012,0.16858589876901603
2024-07-11,-0.04264044016599655,-0.10224699063693342
2024-07-12,-0.0927523821592331,-0.030270123481780906
2024-07-15,0.016807492822408676,-0.17965867336256802
2024-07-16,-0.06732272356748581,-0.1149643836400471
2024-07-17,0.04381085932254791,0.05082931003073156
2024-07-18,0.03527568280696869,0.009575793965904742
2024-07-19,0.26762881875038147,0.20631539460504766
2024-07-22,0.05330884829163551,0.0331235497392
2024-07-23,0.37504610419273376,0.42740196060363883
2024-07-24,-0.28977495431900024,-0.3220459586679375
2024-07-25,0.12729758024215698,0.19558630606571697
2024-07-26,-0.23653028905391693,-0.24034114248507574
2024-07-29,-0.08567451685667038,-0.11447871467340066
2024-07-30,0.06924378871917725,0.08258914091767022
2024-07-31,-0.4436127543449402,-0.5126083325598766
2024-08-01,0.13866695761680603,0.1514486388134497
2024-08-02,0.27306079864501953,0.26136258079441177
2024-08-05,-0.08787436783313751,-0.13421317637850846
2024-08-06,0.06358251720666885,-0.03934273511824877
2024-08-07,-0.02953164279460907,-0.15477486060055476
2024-08-08,-0.03332468122243881,-0.07916969420340667
2024-08-09,0.01489388570189476,0.10432173518713816
2024-08-12,-0.020926471799612045,-0.02580508239432747
2024-08-13,0.161715567111969,0.18348660042929268
2024-08-14,0.058085229247808456,0.08225075324137537
2024-08-15,-0.024443412199616432,0.018103605466886986
2024-08-16,0.14858466386795044,0.15953752098015647
2024-08-19,0.13229838013648987,0.13604630968512713
2024-08-20,0.09144376218318939,0.06979872372784575
2024-08-21,0.0755368247628212,0.1021803172681317
2024-08-22,0.06611543893814087,0.00215328816963394
2024-08-23,-0.07234872132539749,-0.0732325729267139
2024-08-26,0.08108417689800262,0.018970926053928333
2024-08-27,-0.05900577828288078,-0.160715790860869
2024-08-28,0.15895827114582062,0.23117855684271196
2024-08-29,0.3209419548511505,0.3363673175484785
2024-08-30,-0.40446487069129944,-0.4351242499315816
2024-09-02,-0.4036906659603119,-0.32960398437097777
2024-09-03,0.21704070270061493,0.25018350933399014
2024-09-04,0.07065432518720627,0.09660604047022489
2024-09-05,-0.12754704058170319,-0.0852477001881508
2024-09-06,-0.2555370628833771,-0.2802277596074575
2024-09-09,0.07229399681091309,0.018634717297752283
2024-09-10,-0.1396624594926834,-0.14748186750263914
2024-09-11,-0.22967565059661865,-0.2358308390051219
2024-09-12,0.10837839543819427,0.15041663051588613
2024-09-13,0.04732740670442581,0.11276758803745446
2024-09-18,-0.06044347584247589,-0.13331760089787872
2024-09-19,0.03414413705468178,-0.07654664117212048
2024-09-20,0.14914295077323914,0.14373587949257408
2024-09-23,-0.04546884819865227,-0.09596630228742452
2024-09-24,-0.004370487295091152,-0.038503160719067266
2024-09-25,-0.017088284716010094,-0.04470686182717335
2024-09-26,0.5271404385566711,0.48546716046802224
2024-09-27,0.7214393615722656,0.7094265528924146
2024-09-30,0.570683479309082,0.3008517025891157
2024-10-08,0.0913778617978096,-0.067468446972933
2024-10-09,-0.42446741461753845,-0.1676717766543854
2024-10-10,0.28536465764045715,0.38908186049055726
2024-10-11,-0.0426584854722023,-0.003490264881016591
2024-10-14,0.031882815062999725,0.11465955991710562
2024-10-15,0.03352414816617966,0.13684494864480942
2024-10-16,-0.013141375035047531,-0.029194807757619186
2024-10-17,-0.017774682492017746,0.019483961091106637
2024-10-18,0.1329825222492218,0.1876964745799172
2024-10-21,0.021076170727610588,-0.023409041866459947
2024-10-22,0.1714484691619873,0.1371215536336159
2024-10-23,-0.18174776434898376,-0.2910562258233452
2024-10-24,-0.23182633519172668,-0.298307623439325
2024-10-25,0.053941935300827026,0.14745463780218862
2024-10-28,-0.1088777557015419,-0.2839101654193585
2024-10-29,-0.07055602967739105,-0.0601741824579916
2024-10-30,0.2168448567390442,0.07926837534069367
2024-10-31,-0.24223530292510986,-0.2682099223354081
2024-11-01,-0.2051011025905609,-0.3584286692310831
2024-11-04,0.35757437348365784,0.3295216334033203
2024-11-05,0.1935928463935852,0.19682138686394887
2024-11-06,-0.0013983137905597687,0.040348093530235586
2024-11-07,-0.33093321323394775,-0.33908436275266973
2024-11-08,0.33563029766082764,0.17193391234331862
2024-11-11,0.011840460821986198,-0.08384993511016456
2024-11-12,-0.02672816812992096,-0.1167583786857789
2024-11-13,-0.13278596103191376,-0.012991285771759883
2024-11-14,0.3366117477416992,0.387446471389555
2024-11-15,0.09384718537330627,0.2780310006254135
2024-11-18,-0.24464645981788635,-0.43310044409361215
2024-11-19,-0.004339519888162613,-0.03394819812243226
2024-11-20,0.2109801024198532,-0.036460901891404315
2024-11-21,0.15148386359214783,0.03427878056861038
2024-11-22,0.10784201323986053,0.050852670525575704
2024-11-25,-0.21507364511489868,-0.07946315067113961
2024-11-26,-0.06705044955015182,-0.17562827121874688
2024-11-27,-0.11781837791204453,-0.15680933612563516
2024-11-28,-0.1042519062757492,-0.19375654466705883
2024-11-29,0.026080146431922913,0.1216301458812652
2024-12-02,-0.15354233980178833,-0.15907464836217333
2024-12-03,0.24828536808490753,0.30396794868417926
2024-12-04,-0.20729731023311615,-0.18097517402918595
2024-12-05,-0.04409373551607132,0.007599078866502691
2024-12-06,0.12758344411849976,-0.04553116282501459
2024-12-09,-0.13554200530052185,-0.17730009133573912
2024-12-10,0.006732584908604622,-0.003207872588766892
2024-12-11,0.06452721357345581,-0.07322840280132786
2024-12-12,-0.026690427213907242,-0.05274109584512147
2024-12-13,0.04844347760081291,0.14721808698469008
2024-12-16,0.13312207162380219,0.043679041904612866
2024-12-17,-0.18663832545280457,-0.1423305690581252
2024-12-18,0.41061195731163025,0.06002414939845728
2024-12-19,0.18375536799430847,0.16433967144799425
2024-12-20,-0.38382095098495483,-0.48723323162532217
2024-12-23,-0.02886926755309105,0.0013851587567922693
2024-12-24,0.04353366047143936,0.04764735663265383
2024-12-25,0.09543469548225403,-0.12338280561641957
2024-12-26,-0.46662992238998413,-0.3627065122804551
2024-12-27,0.06212600693106651,-0.06542012335933813
2024-12-30,-0.01148863323032856,0.022331865118548587
2024-12-31,0.36168375611305237,0.3937012398602141
2025-01-02,0.4136412441730499,0.3771457174316279
2025-01-03,0.17609535157680511,0.13781363026916338
2025-01-06,-0.015375737100839615,-0.008182273543952097
2025-01-07,-0.08193878829479218,-0.20768552811204888
2025-01-08,-0.05401836335659027,-0.24875464231499536
2025-01-09,0.11491245031356812,-0.0787235224568168
2025-01-10,-0.1928914189338684,-0.1941277505905335
2025-01-13,0.10010543465614319,0.1839928180903239
2025-01-14,-0.30986422300338745,-0.30180294031190524
2025-01-15,-0.21247169375419617,-0.12169209378396235
2025-01-16,-0.05412254109978676,-0.19641488939037435
2025-01-17,-0.037393588572740555,0.1079040657675242
2025-01-20,0.15934890508651733,0.06385854501274381
2025-01-21,0.11337278038263321,0.043322997223257095
2025-01-22,-0.3146750330924988,-0.22362391871678494
2025-01-23,-0.3600142300128937,-0.35784706176501074
2025-01-24,-0.1589154750108719,-0.28280286568533375
2025-01-27,-0.2575254440307617,-0.39887856120560394
2025-02-05,0.15337824821472168,0.259645957324472
2025-02-06,0.08828019350767136,0.1730870889526215
2025-02-07,0.11920145899057388,0.13742290827033102
2025-02-10,0.05133911222219467,0.01749240770830918
2025-02-11,-0.0736333429813385,-0.24962432850801627
2025-02-12,-0.13349469006061554,-0.23759727768504962
2025-02-13,-0.1536078304052353,-0.19910420371307877
2025-02-14,0.07355038821697235,0.08834224229210487
2025-02-17,0.07481741160154343,0.005602673481830782
2025-02-18,-0.22406291961669922,-0.4680032817158314
2025-02-19,-0.026763025671243668,-0.09064520655150364
2025-02-20,-0.03322422876954079,-0.09970599838682685
2025-02-21,-0.053593143820762634,-0.08426251636509732
2025-02-24,0.07522919028997421,0.06302837430911558
2025-02-25,0.07449857890605927,0.047079258530880456
2025-02-26,0.14973551034927368,0.05973661555366127
2025-02-27,0.3179396092891693,0.3862424559335325
2025-02-28,0.06817100942134857,-0.030120771490205166
2025-03-03,-0.18278594315052032,-0.06792574086167338
2025-03-04,0.054365213960409164,0.01064405211038613
2025-03-05,-0.0728277936577797,-0.17198863730133604
2025-03-06,-0.11259710043668747,-0.2506271909170285
2025-03-07,0.023777782917022705,0.09838989287869848
2025-03-10,0.09032750129699707,0.07370418572638646
2025-03-11,-0.15256424248218536,-0.17921912227632272
2025-03-12,0.06734335422515869,0.15087631087706363
2025-03-13,-0.24565006792545319,-0.3708864172367503
2025-03-14,-0.1459529846906662,-0.10608413694743273
2025-03-17,-0.04590870812535286,-0.13961482208925424
2025-03-18,-0.19608080387115479,-0.06815757204516294
2025-03-19,0.05250311642885208,0.06923330187208894
2025-03-20,0.14399076998233795,0.11489301082401936
2025-03-21,-0.2692948579788208,-0.27165023144024547
2025-03-24,-0.03658144176006317,-0.056550054571574415
2025-03-25,-0.014539901167154312,0.007995963541948647
2025-03-26,-0.09044423699378967,-0.09244191347889415
2025-03-27,0.14150261878967285,0.16857048540136696
2025-03-28,0.08623106777667999,0.07469127286693455
2025-03-31,-0.10638811439275742,-0.10385726805598104
2025-04-01,-0.2315940111875534,-0.32185836438944004
2025-04-02,-0.08668981492519379,-0.05842730476322982
2025-04-03,0.49397292733192444,0.5371560747622068
2025-04-07,-0.18848884105682373,-0.1734784521674369
2025-04-08,0.07670196890830994,0.09898834815932135
2025-04-09,0.12181933969259262,0.08195277516321209
2025-04-10,-0.21600748598575592,-0.1952987207894712
2025-04-11,-0.21249353885650635,-0.06234817925774339
2025-04-14,0.18166139721870422,0.1609148213477368
2025-04-15,0.29263821244239807,0.3324342857658008
2025-04-16,-0.03247792273759842,0.001041399855634195
2025-04-17,-0.10413387417793274,-0.09900023620987534
2025-04-18,0.0936678797006607,0.08155592789800431
2025-04-21,-0.06441573053598404,-0.23220409374047635
2025-04-22,-0.2510279417037964,-0.2688489234395145
2025-04-23,-0.15408706665039062,-0.13783822514897318
2025-04-24,-0.302627831697464,-0.35428950268638865
2025-04-25,-0.02465165965259075,-0.13955730963661456
2025-04-28,0.008296017535030842,-0.08879356592995195
2025-04-29,0.1736598163843155,0.12624271955368083
2025-04-30,0.10522318631410599,0.16340091986941666
2025-05-06,-0.26138147711753845,-0.32687424070421245
2025-05-07,-0.13706143200397491,-0.1580571799449416
2025-05-08,-0.1645633429288864,-0.1861045470454233
2025-05-09,-0.43002358078956604,-0.5217453081149794
2025-05-12,-0.2598239481449127,-0.27237381162479196
2025-05-13,-0.18107417225837708,-0.12651093674767425
2025-05-14,0.03428402170538902,0.05927041950610556
2025-05-15,-0.261399507522583,-0.20636785835438587
2025-05-16,-0.3222486972808838,-0.2431133346486534
2025-05-19,-0.0025481400080025196,-0.03118775992010386
2025-05-20,0.01736992597579956,-0.098857311636733
2025-05-21,-0.05776141583919525,0.10958296201868531
2025-05-22,-0.09082391858100891,-0.18088825530694483
2025-05-23,-0.3836057186126709,-0.21851157804400562
2025-05-26,-0.11826735734939575,-0.16639178067639984
2025-05-27,-0.04688010364770889,-0.07965168080852313
2025-05-28,-0.12594585120677948,-0.2822645845803918
2025-05-29,-0.260126531124115,-0.38719113486308093
2025-05-30,0.06776930391788483,0.1257113972702799
2025-06-03,0.03309505432844162,0.08347232638396933
2025-06-04,0.17924781143665314,0.13449389054827335
2025-06-05,-0.1076304018497467,-0.23979872061118163
2025-06-06,-0.045157864689826965,-0.2751552716782012
2025-06-09,-0.07498248666524887,-0.1568262586416239
2025-06-10,-0.07859033346176147,-0.13206943006310642
2025-06-11,-0.19966457784175873,-0.01096754084319629
2025-06-12,-0.057945143431425095,-0.02218735052128796
2025-06-13,0.013566280715167522,-0.15425531974673568
2025-06-16,0.005609254818409681,-0.009942438278948534
2025-06-17,-0.1289178878068924,-0.05564955913065482
2025-06-18,0.23673750460147858,0.2659855060898973
2025-06-19,0.017118502408266068,0.087481564108964
2025-06-20,-0.13918861746788025,-0.15613431550922782
2025-06-23,0.3416963219642639,0.29719350581872145
2025-06-24,0.4715922474861145,0.3516140704352104
2025-06-25,-0.14283937215805054,-0.14127814716200476
2025-06-26,-0.1543135643005371,-0.2984914147821203
2025-06-27,0.1069747656583786,0.10184185840364382
2025-06-30,-0.26328349113464355,-0.17233258614940444
2025-07-01,-0.10877002775669098,0.0011631608685628062
2025-07-02,-0.24462851881980896,-0.20873168036761944
2025-07-03,-0.06926973909139633,-0.13408406256580538
2025-07-04,0.26080387830734253,0.2316086464103517
2025-07-07,-0.015235543251037598,-0.12193118876615773
2025-07-08,0.0136177409440279,-0.09710565788735367
2025-07-09,0.1105433776974678,0.14508596142547925
2025-07-10,-0.03875938430428505,0.0011583442350107049
2025-07-11,-0.29085299372673035,-0.3336495755908599
2025-07-14,0.15148624777793884,-0.05665633237174629
2025-07-15,-0.23205816745758057,-0.1825032630881413
2025-07-16,-0.18555450439453125,-0.13028440800833976
2025-07-17,-0.05666571483016014,-0.14531724613734764
2025-07-18,0.03138890117406845,0.041448928056775504
2025-07-21,0.2516877055168152,0.3652329027472716
2025-07-22,-0.27846387028694153,-0.3419829477465383
2025-07-23,-0.020051706582307816,-0.11668616181499608
2025-07-24,-0.07871121168136597,-0.0973870870930604
2025-07-25,0.1117907389998436,0.11643978312976008
2025-07-28,0.300636351108551,0.09227780432835052
2025-07-29,-0.18806535005569458,-0.3793190270701355
2025-07-30,-0.006750680506229401,-0.014431367668999443
2025-07-31,-0.2507842183113098,-0.24275018918624264
2025-08-01,-0.015327825210988522,-0.09831614169098883
2025-08-04,-0.1331472545862198,-0.1414017708617364
2025-08-05,-0.057057857513427734,-0.04905671402564007
2025-08-06,-0.004758154973387718,-0.1027275607912973
2025-08-07,0.0016183345578610897,0.0897642601178978
2025-08-08,-0.10975919663906097,-0.2689279417095873
2025-08-11,0.06341255456209183,-0.06476633375369253
2025-08-12,0.1979089081287384,0.02688548469865062
2025-08-13,-0.11381272226572037,-0.05813952557066925
2025-08-14,-0.2209603488445282,-0.27155911277598915
2025-08-15,0.24120394885540009,0.22852752597905263
2025-08-18,0.14799611270427704,0.08671623002481636
2025-08-19,-0.12382826209068298,-0.20564611846810946
2025-08-20,-0.049763210117816925,-0.14906890714605442
2025-08-21,-0.21936804056167603,-0.4007146094438911
2025-08-22,0.20858034491539001,-0.05140694584577699
2025-08-25,-0.14300470054149628,-0.06391011283196278
2025-08-26,-0.12291643768548965,0.007395220626671873
2025-08-27,0.27281641960144043,0.10583162123639017
2025-08-28,-0.0772821456193924,-0.1511603907545989
2025-08-29,0.18263225257396698,0.1551417445762342
2025-09-01,-0.04792547598481178,-0.038301833831915
2025-09-02,-0.025441285222768784,0.07484795471200012
2025-09-03,0.006497908383607864,0.08391687033703611
2025-09-04,-0.30433839559555054,-0.4033111955006564
2025-09-05,-0.03062288649380207,0.06961711482446685
2025-09-08,-0.0389724001288414,-0.061021434618424394
2025-09-09,-0.136661559343338,-0.10586191906693207
2025-09-10,0.2986316680908203,0.1471800749578089
2025-09-11,0.11590628325939178,0.05825752771072312
2025-09-12,-0.12889952957630157,0.025090501226000147
2025-09-15,0.019843069836497307,-0.00023648356706795445
2025-09-16,0.07218778133392334,0.13153828183911115
2025-09-17,-0.10172631591558456,-0.20375350868480854
2025-09-18,-0.09930913150310516,-0.0928420699786474
2025-09-19,-0.3175228536128998,-0.4234107017586927
2025-09-22,-0.059307247400283813,-0.09099487641787862
2025-09-23,0.02500935271382332,-0.2524261340564604
2025-09-24,0.25838136672973633,0.29813872608822733
2025-09-25,-0.32801443338394165,-0.314659078356063
2025-09-26,-0.03218100592494011,-0.04671209556518863
2025-09-29,0.04137018322944641,0.07206833097905141
2025-09-30,0.20321522653102875,0.23966900409801295
2025-10-09,-0.14483937621116638,-0.1316446820722808
2025-10-10,-0.07496053725481033,0.03422644535792468
2025-10-13,-0.3897656798362732,-0.3485385706443208
2025-10-14,-0.30210959911346436,-0.2403770169694279
2025-10-15,0.029616743326187134,0.02952869817615441
2025-10-16,0.02046802267432213,0.18972521079948268
2025-10-17,-0.08393210917711258,-0.13809089047092155
2025-10-20,-0.0902736559510231,-0.14389528621060232
2025-10-21,-0.021257184445858,0.004309567413405337
2025-10-22,-0.1003994420170784,0.021442990456599437
2025-10-23,-0.2924847900867462,-0.2128716521730594
2025-10-24,0.2772349417209625,0.1992617350268409
2025-10-27,0.05689506232738495,-0.0574174117628022
2025-10-28,-0.14621932804584503,-0.1836550634332043
2025-10-29,0.09987708181142807,-0.14557173633192716
2025-10-30,0.09297516942024231,0.08632459514185699
2025-10-31,0.12103796750307083,0.11927789811909523
2025-11-03,0.21617385745048523,0.27427897522799344
2025-11-04,-0.2063913196325302,-0.14443480105032888
2025-11-05,0.22175751626491547,0.34454881285819583
2025-11-06,0.01468823105096817,-0.14979033637195727
2025-11-07,0.20811304450035095,0.18548540967181923
2025-11-10,0.24078768491744995,0.21393739268176046
2025-11-11,-0.017628369852900505,0.18781142962493033
2025-11-12,-0.12637358903884888,-0.279640812323045
2025-11-13,-0.34917524456977844,-0.350703881390287
2025-11-14,-0.24577726423740387,-0.14363500767334828
2025-11-17,0.011146153323352337,-0.0027259213371937287
2025-11-18,-0.3304852247238159,-0.28617238771049597
2025-11-19,-0.06194157898426056,0.028411004503471147
